,tool,label,precise_avg,error_summary,time_s_suc_min,time_s_suc_max,time_s_0,time_s_1,time_s_2,time_s_3,time_s_4,time_s_5,time_s_6,time_s_7,time_s_8,time_s_9,time_h_0,time_h_1,time_h_2,time_h_3,time_h_4,time_h_5,time_h_6,time_h_7,time_h_8,time_h_9,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,precise_0,precise_1,precise_2,precise_3,precise_4,precise_5,precise_6,precise_7,precise_8,precise_9,time_s_suc_0,time_s_suc_1,time_s_suc_2,time_s_suc_3,time_s_suc_4,time_s_suc_5,time_s_suc_6,time_s_suc_7,time_s_suc_8,time_s_suc_9
47,qiskit_extended_stabilizer,measure_ghz,0.0,Unsupported operation:10,,,5.017745494842529,5.019876718521118,5.021413564682007,5.020057916641235,5.019147157669067,5.020642995834351,5.021287679672241,5.020641088485718,6.023481607437134,6.02341365814209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
48,qiskit_statevector,clifford__clifford,0.0,OOM:10,,,48.250996828079224,49.084381103515625,41.06896352767944,38.068541049957275,49.08128786087036,53.085890769958496,42.07634520530701,43.070207357406616,39.06653904914856,63.10322332382202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
49,qiskit_statevector,clifford_t__clifford,0.0,OOM:10,,,44.80053353309631,37.865896701812744,42.075767993927,40.06194567680359,52.083383560180664,38.06691098213196,39.065935373306274,50.08530354499817,40.07189607620239,42.07410717010498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
50,qiskit_statevector,clifford_t__cx_t,0.0,OOM:10,,,36.16729545593262,37.65223503112793,40.06929135322571,37.06691813468933,37.06935405731201,40.06812119483948,38.070637464523315,39.945520877838135,40.071396589279175,39.069876194000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
51,qiskit_statevector,clifford_t__cx_t__twice,0.0,OOM:10,,,37.215877532958984,38.064693450927734,40.072582483291626,40.07101225852966,40.06808376312256,41.073397397994995,39.06669807434082,44.07081580162048,38.07163119316101,42.07476043701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
52,qiskit_statevector,clifford_t__h_cz_rx,0.0,OOM:10,,,42.793421268463135,42.628034353256226,45.629284381866455,42.448543548583984,45.50659441947937,44.26937246322632,42.64857888221741,50.10805344581604,47.653340339660645,49.088926553726196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
53,qiskit_statevector,clifford_t__h_cz_rx__twice,0.0,OOM:10,,,43.464457511901855,43.074761629104614,47.07977485656738,41.07087206840515,41.071396827697754,46.08186864852905,42.072762966156006,48.078514099121094,41.06610131263733,44.47460865974426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
54,qiskit_statevector,ccx_h__clifford,0.0,OOM:10,,,75.11141967773438,43.07160687446594,43.0722074508667,42.0708646774292,53.085654497146606,41.073230504989624,54.090826988220215,52.08622598648071,51.49638867378235,49.089651346206665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
55,qiskit_statevector,ccx_h__cx_t,0.0,OOM:10,,,41.07245707511902,40.068023681640625,42.06894135475159,39.06972336769104,41.070502042770386,42.073193311691284,39.072837829589844,42.06986618041992,41.07144856452942,43.07371497154236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
56,qiskit_statevector,ccx_h__cx_t__twice,0.0,OOM:10,,,40.06378722190857,40.0669059753418,39.071078062057495,41.06660795211792,39.069096326828,43.075847864151,40.07055640220642,40.07048177719116,41.07315111160278,44.081313133239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
57,qiskit_statevector,rz_h__cx,0.0,OOM:10,,,10.025299310684204,11.02669620513916,10.02707576751709,11.027852535247803,10.024998903274536,12.029614686965942,10.027227878570557,11.030277013778687,11.028865337371826,12.033363580703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
58,qiskit_statevector,rz_h__cx__twice,0.0,OOM:10,,,10.025971412658691,10.02590560913086,10.025957107543945,10.025437355041504,10.026051044464111,12.032843589782715,10.028635025024414,10.025958061218262,11.027878284454346,12.033169984817505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
59,qiskit_statevector,measure_ghz,0.0,Unsupported operation:10,,,5.018458366394043,5.020032167434692,5.020051002502441,5.020947217941284,5.019396781921387,6.023938179016113,5.021616220474243,5.020042896270752,5.020508289337158,6.079003095626831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
60,quizx,clifford__clifford,0.0,Internal error (nan):10,,,0.44977760314941406,1.0124614238739014,1.0133967399597168,1.0153744220733643,1.0142920017242432,1.0135483741760254,1.0154328346252441,1.0147061347961426,1.0136892795562744,1.0144128799438477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
61,quizx,clifford_t__clifford,0.7,T/O:3,5549.768193483353,20630.281031370163,20336.946528196335,11979.77430510521,20630.281031370163,21374.565296649933,5549.768193483353,17320.80858230591,21374.798712968826,15384.15782570839,21375.082187652588,10735.800649166107,5.6,3.3,5.7,5.9,1.5,4.8,5.9,4.3,5.9,3.0,,,,T/O,,,T/O,,T/O,,True,True,True,False,True,True,False,True,False,True,20336.946528196335,11979.77430510521,20630.281031370163,,5549.768193483353,17320.80858230591,,15384.15782570839,,10735.800649166107
62,quizx,clifford_t__cx_t,0.8,OOM:2,1977.2736809253693,9390.459515094757,4533.280494451523,5424.642393112183,5576.436977863312,4142.877434968948,8017.76330780983,5274.459319114685,7629.362254858017,9390.459515094757,6422.287164211273,1977.2736809253693,1.3,1.5,1.5,1.2,2.2,1.5,2.1,2.6,1.8,0.5,,,OOM,,,,,,OOM,,True,True,False,True,True,True,True,True,False,True,4533.280494451523,5424.642393112183,,4142.877434968948,8017.76330780983,5274.459319114685,7629.362254858017,9390.459515094757,,1977.2736809253693
63,quizx,clifford_t__cx_t__twice,0.0,OOM:10,,,8889.522530317307,16975.168174266815,4096.771245956421,2813.868564605713,3966.1708142757416,8994.68360877037,5686.586172580719,5627.456204652786,3494.0176889896393,2335.475173473358,2.5,4.7,1.1,0.8,1.1,2.5,1.6,1.6,1.0,0.6,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
64,quizx,clifford_t__h_cz_rx,0.6,OOM:4,3636.730028152466,13772.323401927948,3037.426082611084,7709.909649848938,14427.825561761856,6876.12709736824,3636.730028152466,12748.901698827744,6295.657861948013,8214.65255522728,6330.627345561981,13772.323401927948,0.8,2.1,4.0,1.9,1.0,3.5,1.7,2.3,1.8,3.8,OOM,,OOM,,,OOM,,OOM,,,False,True,False,True,True,False,True,False,True,True,,7709.909649848938,,6876.12709736824,3636.730028152466,,6295.657861948013,,6330.627345561981,13772.323401927948
65,quizx,clifford_t__h_cz_rx__twice,0.0,"OOM:9,T/O:1",,,5445.73862695694,4731.766832351685,10113.809180021286,15969.917786598206,9403.21894645691,21374.89720058441,9189.418884277344,8849.083630800247,10596.005072116852,6388.652524232864,1.5,1.3,2.8,4.4,2.6,5.9,2.6,2.5,2.9,1.8,OOM,OOM,OOM,OOM,OOM,T/O,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
66,quizx,ccx_h__clifford,0.0,T/O:10,,,21374.47769498825,21374.473586797714,21375.045922279358,21374.241149663925,21374.637852668762,21375.050902843475,21374.969333410263,21374.657883882523,21374.481479883194,21374.22544145584,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
67,quizx,ccx_h__cx_t,0.5,T/O:5,5887.433719873428,7898.53425860405,7898.53425860405,21374.291840314865,21374.83043384552,5887.433719873428,21374.893908262253,6915.227946281433,21374.19239807129,6843.242497205734,21374.745269060135,6481.256043672562,2.2,5.9,5.9,1.6,5.9,1.9,5.9,1.9,5.9,1.8,,T/O,T/O,,T/O,,T/O,,T/O,,True,False,False,True,False,True,False,True,False,True,7898.53425860405,,,5887.433719873428,,6915.227946281433,,6843.242497205734,,6481.256043672562
68,quizx,ccx_h__cx_t__twice,0.0,"OOM:9,T/O:1",,,2435.451519012451,2313.8555793762207,2577.7490136623383,1867.3497631549835,2132.633642911911,21375.38377070427,1868.9505422115326,3296.1436076164246,2565.0383372306824,4203.9743864536285,0.7,0.6,0.7,0.5,0.6,5.9,0.5,0.9,0.7,1.2,OOM,OOM,OOM,OOM,OOM,T/O,OOM,OOM,OOM,OOM,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
69,quizx,rz_h__cx,0.0,Internal error (nan):10,,,1.0124423503875732,1.0168302059173584,1.0145354270935059,1.0130040645599365,1.013324499130249,1.016172170639038,1.015214443206787,1.014561653137207,1.0156834125518799,1.018106460571289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
70,quizx,rz_h__cx__twice,0.0,Internal error (nan):10,,,1.0127828121185303,1.0138981342315674,1.013721227645874,1.0131068229675293,1.0130822658538818,1.0163419246673584,1.0146851539611816,1.0156762599945068,1.0144827365875244,1.0159633159637451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),Internal error (nan),False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
71,quizx,measure_ghz,0.0,Unsupported operation:10,,,1.0127949714660645,1.01454496383667,1.0136933326721191,1.014371395111084,1.012423038482666,1.0166831016540527,1.0139248371124268,1.0139071941375732,1.014563798904419,1.0167114734649658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
72,yp21_mode_1,clifford__clifford,0.0,T/O:3,18739.00048661232,20869.548288822174,20869.548288822174,18739.00048661232,21375.19011592865,19484.589537620544,19087.169656038284,21374.947209835052,19345.766908168793,21374.678672790527,19546.071220636368,19827.182861328125,5.8,5.2,5.9,5.4,5.3,5.9,5.4,5.9,5.4,5.5,,,T/O,,,T/O,,T/O,,,False,False,False,False,False,False,False,False,False,False,20869.548288822174,18739.00048661232,,19484.589537620544,19087.169656038284,,19345.766908168793,,19546.071220636368,19827.182861328125
73,yp21_mode_1,clifford_t__clifford,0.0,T/O:2,18071.269530534744,20938.072082042694,18819.632932662964,18071.269530534744,21374.86529636383,18608.774342775345,18587.501953601837,20938.072082042694,18348.757152318954,20576.70214533806,21374.720442056656,19611.06143116951,5.2,5.0,5.9,5.2,5.2,5.8,5.1,5.7,5.9,5.4,,,T/O,,,,,,T/O,,False,False,False,False,False,False,False,False,False,False,18819.632932662964,18071.269530534744,,18608.774342775345,18587.501953601837,20938.072082042694,18348.757152318954,20576.70214533806,,19611.06143116951
74,yp21_mode_1,clifford_t__cx_t,0.0,"T/O:4,Internal error (invalid):1",18322.335888147354,21242.78162264824,21374.80895757675,18322.335888147354,21374.59115767479,20023.632367134094,18375.168201208115,21374.78115439415,20199.98625588417,18688.178285121918,21375.262610197067,21242.78162264824,5.9,5.1,5.9,5.6,5.1,5.9,5.6,5.2,5.9,5.9,T/O,,T/O,,,T/O,Internal error (invalid),,T/O,,False,False,False,False,False,False,False,False,False,False,,18322.335888147354,,20023.632367134094,18375.168201208115,,,18688.178285121918,,21242.78162264824
75,yp21_mode_1,clifford_t__cx_t__twice,0.0,"Internal error (invalid):3,T/O:2",18240.813639879227,20977.284897327423,18661.146325349808,19054.64666366577,19444.23767232895,18240.813639879227,21374.487025022507,21375.349480867386,20019.413964271545,19569.202365398407,21125.958417892456,20977.284897327423,5.2,5.3,5.4,5.1,5.9,5.9,5.6,5.4,5.9,5.8,,,Internal error (invalid),,T/O,T/O,Internal error (invalid),,Internal error (invalid),,False,False,False,False,False,False,False,False,False,False,18661.146325349808,19054.64666366577,,18240.813639879227,,,,19569.202365398407,,20977.284897327423
76,yp21_mode_1,clifford_t__h_cz_rx,0.0,T/O:6,20499.46293234825,20946.7304956913,20946.7304956913,20645.956778764725,21374.35722541809,20499.46293234825,21374.379687547684,20763.964655399323,21374.354327201843,21374.306725025177,21374.30721759796,21374.309187412262,5.8,5.7,5.9,5.7,5.9,5.8,5.9,5.9,5.9,5.9,,,T/O,,T/O,,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,20946.7304956913,20645.956778764725,,20499.46293234825,,20763.964655399323,,,,
77,yp21_mode_1,clifford_t__h_cz_rx__twice,0.0,T/O:9,20987.960737228394,20987.960737228394,21374.756108760834,21374.774316310883,21374.352396965027,21375.089885234833,21375.238220453262,21375.018599271774,21375.02696943283,20987.960737228394,21374.725649356842,21374.366379976273,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.8,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,20987.960737228394,,
78,yp21_mode_1,ccx_h__clifford,0.0,T/O:10,,,21374.442910194397,21375.314596652985,21375.255841255188,21374.424014806747,21375.00689983368,21375.220472574234,21375.13422679901,21374.645758867264,21374.488610982895,21374.2842400074,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
79,yp21_mode_1,ccx_h__cx_t,0.0,T/O:10,,,21375.19000029564,21374.900449037552,21374.998797893524,21374.72560119629,21374.93745446205,21374.573795080185,21374.4628136158,21374.88428902626,21374.836683273315,21374.309464216232,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
80,yp21_mode_1,ccx_h__cx_t__twice,0.0,T/O:10,,,21374.973024129868,21375.11582350731,21374.303664684296,21374.895248174667,21375.078969955444,21375.31543135643,21374.523010969162,21374.730416297913,21374.434911251068,21374.331340789795,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
81,yp21_mode_1,rz_h__cx,0.0,Unsupported operation:10,,,1.0120608806610107,1.0142970085144043,1.0135948657989502,1.013533592224121,1.0123462677001953,1.0147883892059326,1.0159499645233154,1.0149085521697998,1.0148000717163086,1.0160880088806152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
82,yp21_mode_1,rz_h__cx__twice,0.0,Unsupported operation:10,,,1.0126969814300537,1.0142276287078857,1.0152571201324463,1.0131118297576904,1.0132226943969727,1.0150141716003418,1.0146832466125488,1.0156221389770508,1.0131924152374268,1.0168590545654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
83,yp21_mode_1,measure_ghz,0.0,Unsupported operation:10,,,1.0122690200805664,1.014441728591919,1.0132932662963867,1.0141656398773193,1.0129058361053467,1.013770341873169,1.0139350891113281,1.0141026973724365,1.013594627380371,1.0164449214935303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
84,yp21_mode_2,clifford__clifford,0.0,Unsound:10,,,7.481599569320679,9.02595567703247,9.026318073272705,8.024686813354492,8.022578239440918,8.031167984008789,9.025785446166992,9.028011083602905,9.026962757110596,10.029224872589111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
85,yp21_mode_2,clifford_t__clifford,0.0,Unsound:10,,,7.407378196716309,8.024100065231323,8.024398565292358,9.025022983551025,9.02599310874939,8.026390075683594,9.027706146240234,9.030551195144653,9.025101900100708,9.026655435562134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
86,yp21_mode_2,clifford_t__cx_t,0.0,Unsound:10,,,9.302541732788086,9.214442253112793,10.036249160766602,9.026785612106323,10.030646324157715,11.032195568084717,10.028249740600586,11.620414733886719,11.03078818321228,10.027333974838257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
87,yp21_mode_2,clifford_t__cx_t__twice,0.0,Unsound:10,,,9.15194320678711,10.028221607208252,10.025409936904907,10.028450965881348,10.025208473205566,11.0294930934906,10.027993440628052,12.031629800796509,11.033045530319214,11.031420230865479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
88,yp21_mode_2,clifford_t__h_cz_rx,0.0,Unsound:10,,,11.790199756622314,11.627069234848022,12.58860731124878,13.620169401168823,11.576250076293945,12.537559986114502,12.3922278881073,14.365773916244507,15.210444450378418,15.041322231292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
89,yp21_mode_2,clifford_t__h_cz_rx__twice,0.0,Unsound:10,,,12.17657732963562,12.030466556549072,14.036001920700073,12.030912160873413,11.028921842575073,11.03154730796814,12.029251337051392,13.031959056854248,11.027068614959717,12.031698942184448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,Unsound,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
90,yp21_mode_2,ccx_h__clifford,0.0,T/O:10,,,21375.084433555603,21375.897644758224,21375.50971722603,21375.139878749847,21375.55505824089,21374.85406780243,21376.050859212875,21375.515817642212,21375.107050180435,21374.937542676926,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
91,yp21_mode_2,ccx_h__cx_t,0.0,T/O:10,,,21375.114337205887,21375.29149222374,21375.981501817703,21375.996406316757,21375.91958975792,21375.534910202026,21375.643648386,21375.50806236267,21376.06818509102,21374.878007888794,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
92,yp21_mode_2,ccx_h__cx_t__twice,0.0,T/O:10,,,21376.044242858887,21375.171941757202,21375.296656370163,21375.875564336777,21376.182137727737,21375.843392133713,21375.888030052185,21375.928366422653,21376.059420347214,21374.817377328873,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,T/O,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
93,yp21_mode_2,rz_h__cx,0.0,Unsupported operation:10,,,1.0126264095306396,1.0135619640350342,1.0150537490844727,1.0129263401031494,1.012101411819458,1.0151195526123047,1.0135095119476318,1.0127015113830566,1.0161347389221191,1.0168111324310303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
94,yp21_mode_2,rz_h__cx__twice,0.0,Unsupported operation:10,,,1.012308120727539,1.014533519744873,1.014695644378662,1.012777328491211,1.0130162239074707,1.0147795677185059,1.0140025615692139,1.0129199028015137,1.01265549659729,1.016451358795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
95,yp21_mode_2,measure_ghz,0.0,Unsupported operation:10,,,1.0156068801879883,1.0142512321472168,1.013601541519165,1.0144543647766113,1.0133025646209717,1.0147290229797363,1.0138254165649414,1.0142912864685059,1.0135829448699951,1.0171573162078857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,Unsupported operation,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,
